drugbank_id,drug_name,disease_name,score,source
DB00864,Tacrolimus,2-hydroxyethyl methacrylate sensitization,0.9597344398498536,DL
DB00864,Tacrolimus,polyp of vocal cord,0.9584875106811525,DL
DB00864,Tacrolimus,epulis,0.9583196640014648,DL
DB00864,Tacrolimus,polyp of middle ear,0.958076000213623,DL
DB00864,Tacrolimus,fibroepithelial polyp,0.9566593170166016,DL
DB00864,Tacrolimus,polyp of frontal sinus,0.956518828868866,DL
DB00864,Tacrolimus,polyp of ureter,0.9562981128692628,DL
DB00864,Tacrolimus,polyp of vulva,0.956028401851654,DL
DB00864,Tacrolimus,neoplastic polyp,0.9560131430625916,DL
DB00864,Tacrolimus,polyp of external auditory canal,0.9559456706047058,DL
DB00864,Tacrolimus,uterine polyp,0.95553058385849,DL
DB00864,Tacrolimus,pemphigus vegetans,0.9545374512672424,DL
DB00864,Tacrolimus,inflammatory bowel disease,0.9387765526771544,DL
DB00864,Tacrolimus,lipoid nephrosis,0.9370086193084716,DL
DB00864,Tacrolimus,alopecia universalis onychodystrophy vitiligo,0.935360550880432,DL
DB00864,Tacrolimus,"candidiasis, familial",0.9272955060005188,DL
DB00864,Tacrolimus,Crohn disease of the esophagus,0.9198722839355468,DL
DB00864,Tacrolimus,seborrheic keratosis,0.9193042516708374,DL
DB00864,Tacrolimus,persistent polyclonal B-cell lymphocytosis,0.9186223149299622,DL
DB00864,Tacrolimus,granulomatous disease with defect in neutrophil chemotaxis,0.9159700870513916,DL
DB00864,Tacrolimus,anus disease,0.9153727889060974,DL
DB00864,Tacrolimus,folliculotropic mycosis fungoides,0.9143980145454408,DL
DB00864,Tacrolimus,vulvar inverted follicular keratosis,0.9133744239807128,DL
DB00864,Tacrolimus,functional neutrophil defect,0.9121327996253968,DL
DB00864,Tacrolimus,"granulomatous disease, chronic, autosomal recessive, 5",0.9109725952148438,DL
DB00864,Tacrolimus,BENTA disease,0.9107226729393004,DL
DB00864,Tacrolimus,severe combined immunodeficiency due to CARD11 deficiency,0.9029691815376282,DL
DB00869,Dorzolamide,open-angle glaucoma,0.9999098777770996,DL
DB00869,Dorzolamide,primary hereditary glaucoma,0.999908685684204,DL
DB00869,Dorzolamide,hypotrichosis simplex of the scalp,0.9995055198669434,DL
DB00869,Dorzolamide,congenital hypotrichosis milia,0.9993743300437928,DL
DB00869,Dorzolamide,alopecia,0.999021053314209,DL
DB00869,Dorzolamide,diffuse alopecia areata,0.9989718198776244,DL
DB00869,Dorzolamide,"glaucoma 1, open angle",0.9974628686904908,DL
DB00869,Dorzolamide,open angle glaucoma,0.99704247713089,DL
DB00869,Dorzolamide,congestive heart failure,0.9960566759109496,DL
DB00869,Dorzolamide,acute pulmonary heart disease,0.995314121246338,DL
DB00869,Dorzolamide,respiratory failure,0.9927374720573424,DL
DB00869,Dorzolamide,Axenfeld anomaly,0.9701184034347534,DL
DB00869,Dorzolamide,familial periodic paralysis,0.9691259860992432,DL
DB00869,Dorzolamide,exercise-induced malignant hyperthermia,0.9663495421409608,DL
DB00869,Dorzolamide,hypotrichosis of eyelid,0.9659210443496704,DL
DB00869,Dorzolamide,closed-angle glaucoma,0.9644604325294496,DL
DB00869,Dorzolamide,arterial thoracic outlet syndrome,0.9618916511535645,DL
DB00869,Dorzolamide,venous thoracic outlet syndrome,0.9618916511535645,DL
DB00869,Dorzolamide,visceral calciphylaxis,0.9616037607192992,DL
DB00869,Dorzolamide,pseudopelade of Brocq,0.9594592452049256,DL
DB00869,Dorzolamide,small intestine cancer,0.9561540484428406,DL
DB00869,Dorzolamide,potassium deficiency disease,0.955412209033966,DL
DB00869,Dorzolamide,small intestine adenocarcinoma,0.9520981311798096,DL
DB00869,Dorzolamide,angiodysplasia of stomach,0.9511284828186036,DL
DB00869,Dorzolamide,ileal neoplasm,0.949444055557251,DL
DB00869,Dorzolamide,blue toe syndrome,0.949364960193634,DL
DB00869,Dorzolamide,neurogenic thoracic outlet syndrome,0.9491509199142456,DL
DB00869,Dorzolamide,benign neoplasm of small intestine,0.9485771059989928,DL
DB00869,Dorzolamide,hemangioendothelioma,0.9469722509384156,DL
DB00869,Dorzolamide,atheroembolism of kidney,0.9468665719032288,DL
DB00869,Dorzolamide,lymphangiectasis,0.945184290409088,DL
DB00869,Dorzolamide,vascular disease,0.9439803957939148,DL
DB00869,Dorzolamide,hypokalemic periodic paralysis,0.943952977657318,DL
DB00869,Dorzolamide,jejunal neoplasm,0.943586766719818,DL
DB00869,Dorzolamide,idiopathic spontaneous coronary artery dissection,0.9430450201034546,DL
DB00869,Dorzolamide,chronic kidney disease,0.9329238533973694,DL
DB00869,Dorzolamide,"thyrotoxic periodic paralysis, susceptibility to",0.930252969264984,DL
DB00869,Dorzolamide,end stage renal failure,0.9299367666244508,DL
DB00869,Dorzolamide,androgenetic alopecia,0.9274150133132936,DL
DB00869,Dorzolamide,arterial dissection-lentiginosis syndrome,0.9267157912254332,DL
DB00869,Dorzolamide,angle-closure glaucoma,0.925354301929474,DL
DB00869,Dorzolamide,genetic alopecia,0.9207680821418762,DL
DB00869,Dorzolamide,jejunal adenocarcinoma (disease),0.9201399683952332,DL
DB00869,Dorzolamide,chronic pulmonary heart disease,0.9150019288063048,DL
DB00869,Dorzolamide,congenital glaucoma,0.9125112295150756,DL
DB00869,Dorzolamide,thyrotoxic periodic paralysis,0.9101926684379578,DL
DB00869,Dorzolamide,renal tubular acidosis,0.9082709550857544,DL
DB00869,Dorzolamide,adrenal gland pheochromocytoma,0.9055315852165222,DL
DB00869,Dorzolamide,extra-adrenal sympathetic paraganglioma,0.9032909870147704,DL
DB00869,Dorzolamide,duodenum cancer,0.9022113084793092,DL
DB00869,DORZOLAMIDE,ocular hypertension,,KG
DB00871,Terbutaline,bronchitis,0.9999873638153076,DL
DB00871,Terbutaline,dry eye syndrome,0.9997771382331848,DL
DB00871,Terbutaline,obstructive lung disease,0.9995834231376648,DL
DB00871,Terbutaline,pulmonary emphysema,0.9953243136405944,DL
DB00871,Terbutaline,respiratory malformation,0.9952410459518432,DL
DB00871,Terbutaline,Rienhoff syndrome,0.99383944272995,DL
DB00871,Terbutaline,xerophthalmia,0.9880130290985109,DL
DB00871,Terbutaline,laryngotracheitis,0.9840461611747742,DL
DB00871,Terbutaline,bronchial neoplasm (disease),0.9833164811134338,DL
DB00871,Terbutaline,chronic obstructive pulmonary disease,0.9680679440498352,DL
DB00871,Terbutaline,anaphylaxis,0.9680548906326294,DL
DB00871,Terbutaline,food-dependent exercise-induced anaphylaxis,0.9674005508422852,DL
DB00871,Terbutaline,nasolacrimal duct disease,0.9670794010162354,DL
DB00871,Terbutaline,eversion of lacrimal punctum,0.966350793838501,DL
DB00871,Terbutaline,lacrimal atrophy,0.966350793838501,DL
DB00871,Terbutaline,lacrimal passage granuloma,0.966350793838501,DL
DB00871,Terbutaline,secretory apparatus of the lacrimal system anomaly,0.966350793838501,DL
DB00871,Terbutaline,stenosis of lacrimal sac,0.966350793838501,DL
DB00871,Terbutaline,disorder of lacrimal gland,0.9662147760391236,DL
DB00871,Terbutaline,anomaly of the secretory and excretory apparatus of the lacrimal system,0.9658932685852052,DL
DB00871,Terbutaline,excretory apparatus of the lacrimal system anomaly,0.9658127427101136,DL
DB00871,Terbutaline,excessive tearing,0.9637664556503296,DL
DB00871,Terbutaline,tracheal disease,0.9580644369125366,DL
DB00871,Terbutaline,tracheal stenosis,0.9566375017166138,DL
DB00871,Terbutaline,compensatory emphysema,0.9502424001693726,DL
DB00871,Terbutaline,hyperlucent lung,0.9502424001693726,DL
DB00871,Terbutaline,interstitial emphysema,0.9502424001693726,DL
DB00871,Terbutaline,congenital lobar emphysema,0.9380708932876588,DL
DB00871,Terbutaline,susceptibility to respiratory infections associated with CD8alpha chain mutation,0.9339539408683776,DL
DB00871,Terbutaline,brain aneurysm,0.930651843547821,DL
DB00871,Terbutaline,"COPD, severe early onset",0.9288083910942078,DL
DB00871,Terbutaline,tracheal calcification,0.9285237789154052,DL
DB00871,Terbutaline,anorectal stricture,0.9004153609275818,DL
DB00871,Terbutaline,anal polyp,0.8882592916488647,DL
DB00871,Terbutaline,intrinsic asthma,0.8875765204429626,DL
DB00871,Terbutaline,Sjogren syndrome,0.8766406774520874,DL
DB00871,Terbutaline,allergic asthma,0.8763840794563293,DL
DB00871,Terbutaline,"granulomatous disease, chronic, autosomal recessive",0.8740778565406799,DL
DB00871,Terbutaline,dermatitis,0.873577356338501,DL
DB00871,Terbutaline,congenital ichthyosiform erythroderma,0.8641265630722046,DL
DB00871,Terbutaline,nasal cavity disease,0.8629827499389648,DL
DB00871,Terbutaline,acrodermatitis chronica atrophicans,0.8582115769386292,DL
DB00871,Terbutaline,acute laryngopharyngitis,0.8498505353927612,DL
DB00871,Terbutaline,Ledderhose disease,0.8454725742340088,DL
DB00871,Terbutaline,imperforate anus,0.8399296998977661,DL
DB00871,Terbutaline,palmar fibromatosis,0.8353997468948364,DL
DB00871,Terbutaline,neonatal dermatomyositis,0.8301067352294922,DL
DB00871,Terbutaline,closed-angle glaucoma,0.8241857886314392,DL
DB00871,Terbutaline,obsolete rare pulmonary disease,0.8231533765792847,DL
DB00871,Terbutaline,penile fibromatosis,0.8223162293434143,DL
DB00874,Guaifenesin,pharyngitis,0.9998677968978882,KG+DL
DB00874,Guaifenesin,nasal cavity disease,0.9998317956924438,DL
DB00874,Guaifenesin,acute laryngopharyngitis,0.9998074173927308,DL
DB00874,Guaifenesin,common cold,0.9955589771270752,KG+DL
DB00874,Guaifenesin,faucial diphtheria,0.9954259991645812,DL
DB00874,Guaifenesin,cervical disc degenerative disorder,0.9950196743011476,DL
DB00874,Guaifenesin,papillary conjunctivitis,0.992698848247528,DL
DB00874,Guaifenesin,nasopharyngitis,0.9894611239433287,KG+DL
DB00874,Guaifenesin,headache disorder,0.989436149597168,KG+DL
DB00874,Guaifenesin,tracheal disease,0.988280951976776,DL
DB00874,Guaifenesin,trigeminal autonomic cephalalgia,0.9869647026062012,DL
DB00874,Guaifenesin,anorectal stricture,0.9863227605819702,DL
DB00874,Guaifenesin,anal polyp,0.9860911965370178,DL
DB00874,Guaifenesin,punctate epithelial keratoconjunctivitis,0.9848094582557678,DL
DB00874,Guaifenesin,proctitis,0.9837926626205444,DL
DB00874,Guaifenesin,massive neonatal aspiration syndrome,0.978853404521942,DL
DB00874,Guaifenesin,respiratory syncytial virus bronchiolitis,0.9779069423675536,DL
DB00874,Guaifenesin,lung disease,0.9763075113296508,DL
DB00874,Guaifenesin,hantavirus infectious disease,0.9755061864852904,DL
DB00874,Guaifenesin,anaphylaxis,0.9742293953895568,DL
DB00874,Guaifenesin,meconium aspiration syndrome,0.974087655544281,DL
DB00874,Guaifenesin,conjunctival disorder,0.9711065888404846,DL
DB00874,Guaifenesin,food-dependent exercise-induced anaphylaxis,0.97046160697937,DL
DB00874,Guaifenesin,atopic conjunctivitis,0.9700649976730348,DL
DB00874,Guaifenesin,allergic urticaria,0.9663060307502748,DL
DB00874,Guaifenesin,imperforate anus,0.9634514451026917,DL
DB00874,Guaifenesin,infectious diarrheal disease,0.954284369945526,DL
DB00874,Guaifenesin,thrombotic disease,0.9542354941368104,DL
DB00874,Guaifenesin,bronchial disease,0.9509083032608032,DL
DB00874,Guaifenesin,endobronchial leiomyoma,0.9477798342704772,DL
DB00874,Guaifenesin,disease of orbital region,0.9457132816314696,DL
DB00874,Guaifenesin,rosacea conjunctivitis,0.9452694058418274,DL
DB00874,Guaifenesin,endobronchial lipoma,0.9447694420814514,DL
DB00874,Guaifenesin,bronchus adenoma,0.9437153339385986,DL
DB00874,Guaifenesin,pseudoallergy,0.941461980342865,DL
DB00874,Guaifenesin,hemorrhoid,0.9413540363311768,DL
DB00874,Guaifenesin,mild pre-eclampsia,0.940305471420288,DL
DB00874,Guaifenesin,superior limbic keratoconjunctivitis,0.939164102077484,DL
DB00874,Guaifenesin,severe pre-eclampsia,0.9384766221046448,DL
DB00874,Guaifenesin,disease of orbital part of eye adnexa,0.9383657574653624,DL
DB00874,Guaifenesin,cervical lymphadenitis,0.9375673532485962,DL
DB00874,Guaifenesin,rectal disease,0.9341466426849364,DL
DB00874,Guaifenesin,epidemic keratoconjunctivitis,0.9335466027259828,DL
DB00874,Guaifenesin,spinal cord dermoid cyst,0.9327802062034608,DL
DB00874,Guaifenesin,obsolete rare pulmonary disease,0.9324748516082764,DL
DB00874,Guaifenesin,ulceration of vulva,0.9314902424812316,DL
DB00874,Guaifenesin,cystic teratoma,0.9313594102859496,DL
DB00874,Guaifenesin,vulvar neoplasm,0.928093433380127,DL
DB00874,Guaifenesin,vulvitis,0.9262455105781556,DL
DB00874,Guaifenesin,dermoid cyst of ovary,0.925341546535492,DL
DB00874,GUAIFENESIN,vasomotor rhinitis,,KG
DB00876,Eprosartan,malignant hypertensive renal disease,0.9369494915008544,DL
DB00876,Eprosartan,malignant renovascular hypertension,0.9369494915008544,DL
DB00876,Eprosartan,pulmonary hypertension owing to lung disease and/or hypoxia,0.9300898909568788,DL
DB00876,Eprosartan,pulmonary hypertension with unclear multifactorial mechanism,0.9300898909568788,DL
DB00876,Eprosartan,hypertensive disorder,0.926289975643158,KG+DL
DB00876,Eprosartan,Braddock syndrome,0.9172484874725342,DL
DB00876,Eprosartan,chronic pulmonary heart disease,0.6845623850822449,DL
DB00876,Eprosartan,obsolete susceptibility to ischemic stroke,0.661491334438324,DL
DB00876,Eprosartan,ocular tuberculosis,0.6303977966308594,DL
DB00876,Eprosartan,congenital temporomandibular joint ankylosis,0.6160376667976379,DL
DB00876,Eprosartan,obsolete functional visual loss,0.6134390234947205,DL
DB00876,Eprosartan,obsolete breast fibroadenosis,0.6096870303153992,DL
DB00876,Eprosartan,obsolete pathologic fracture,0.6088206171989441,DL
DB00876,Eprosartan,"mitral valve prolapse, myxomatous",0.6013073325157166,DL
DB00876,Eprosartan,polydipsia,0.598516047000885,DL
DB00876,Eprosartan,anuria,0.5971558690071106,DL
DB00876,Eprosartan,obsolete superimposed infection,0.5889729261398315,DL
DB00876,Eprosartan,guttate psoriasis,0.5881038308143616,DL
DB00876,Eprosartan,sunburn,0.5870580077171326,DL
DB00876,Eprosartan,atrial flutter (disease),0.5681814551353455,DL
DB00876,Eprosartan,obsolete left bundle branch block,0.565108597278595,DL
DB00876,Eprosartan,arteriosclerosis obliterans,0.5585334300994873,DL
DB00876,Eprosartan,"cholangiocarcinoma, susceptibility to",0.5530966520309448,DL
DB00876,Eprosartan,sudden arrhythmia death syndrome,0.5455687046051025,DL
DB00876,Eprosartan,tibial adamantinoma,0.5313952565193176,DL
DB00876,Eprosartan,"Tay-Sachs disease, b variant",0.5170368552207947,DL
DB00876,Eprosartan,spinal chordoma,0.5128390192985535,DL
DB00876,Eprosartan,hypermobility syndrome,0.5104185938835144,DL
DB00876,Eprosartan,conduct disorder,0.5048630237579346,DL
DB00876,Eprosartan,thiopurine immunosuppressant-induced pancreatitis,0.5044758915901184,DL
DB00876,Eprosartan,hemifacial microsomia,0.5040318965911865,DL
DB00876,Eprosartan,SELENON-related myopathy,0.5,DL
DB00876,Eprosartan,"X inactivation, familial skewed",0.5,DL
DB00876,Eprosartan,acute pericementitis,0.5,DL
DB00876,Eprosartan,"bacteremia, susceptibility to",0.5,DL
DB00876,Eprosartan,"cardiomyopathy, fatal fetal, due to myocardial calcification",0.5,DL
DB00876,Eprosartan,"epithelial basolateral chloride conductance regulator, rabbit, homolog of",0.5,DL
DB00876,Eprosartan,"febrile seizures plus, genetic epilepsy with febrile seizures plus",0.5,DL
DB00876,Eprosartan,hearing loss with skin disease,0.5,DL
DB00876,Eprosartan,horns in sheep,0.5,DL
DB00876,Eprosartan,hypereosinophilia of undetermined significance,0.5,DL
DB00876,Eprosartan,hyperkalemic renal tubular acidosis,0.5,DL
DB00876,Eprosartan,"hypotonia, congenital nystagmus, ataxia, and abnormal auditory brainstem responses",0.5,DL
DB00876,Eprosartan,isoproterenol-mediated vasodilatation,0.5,DL
DB00876,Eprosartan,"lymphoma, Hodgkin, X-linked pseudoautosomal",0.5,DL
DB00876,Eprosartan,methicillin-resistant staphylococcus aureus infectious disease,0.5,DL
DB00876,Eprosartan,pneumoconiosis due to talc,0.5,DL
DB00876,Eprosartan,protocadherin 3,0.5,DL
DB00876,Eprosartan,"renal cell carcinoma, Xp11-associated",0.5,DL
DB00876,Eprosartan,seminal vesicle chronic gonorrhea,0.5,DL
DB00883,Isosorbide dinitrate,alopecia,0.99988055229187,DL
DB00883,Isosorbide dinitrate,congenital hypotrichosis milia,0.9998558759689332,DL
DB00883,Isosorbide dinitrate,hypotrichosis simplex of the scalp,0.9998550415039062,DL
DB00883,Isosorbide dinitrate,pulmonary hypertension,0.999823272228241,DL
DB00883,Isosorbide dinitrate,diffuse alopecia areata,0.9998231530189514,DL
DB00883,Isosorbide dinitrate,vascular disease,0.9996775388717652,DL
DB00883,Isosorbide dinitrate,hypertrichosis (disease),0.9996650218963624,DL
DB00883,Isosorbide dinitrate,kyphoscoliotic heart disease,0.999643325805664,DL
DB00883,Isosorbide dinitrate,visceral calciphylaxis,0.9995638728141784,DL
DB00883,Isosorbide dinitrate,arterial thoracic outlet syndrome,0.9995478987693788,DL
DB00883,Isosorbide dinitrate,venous thoracic outlet syndrome,0.9995478987693788,DL
DB00883,Isosorbide dinitrate,malformation syndrome with odontal and/or periodontal component,0.9995182752609252,DL
DB00883,Isosorbide dinitrate,Ambras type hypertrichosis universalis congenita,0.9995062351226808,DL
DB00883,Isosorbide dinitrate,neurogenic thoracic outlet syndrome,0.9994878768920898,DL
DB00883,Isosorbide dinitrate,syndrome with a Dandy-Walker malformation as major feature,0.999480664730072,DL
DB00883,Isosorbide dinitrate,blue toe syndrome,0.9994558691978456,DL
DB00883,Isosorbide dinitrate,angiodysplasia of stomach,0.9994422793388368,DL
DB00883,Isosorbide dinitrate,pulmonary arterial hypertension,0.9994412064552308,DL
DB00883,Isosorbide dinitrate,hemangioendothelioma,0.9994215965270996,DL
DB00883,Isosorbide dinitrate,isolated genetic hair shaft abnormality,0.999417781829834,DL
DB00883,Isosorbide dinitrate,lymphangiectasis,0.9994029998779296,DL
DB00883,Isosorbide dinitrate,"pulmonary hypertension, primary, autosomal recessive",0.9993904829025269,DL
DB00883,Isosorbide dinitrate,idiopathic spontaneous coronary artery dissection,0.9993684887886048,DL
DB00883,Isosorbide dinitrate,atheroembolism of kidney,0.9993365406990052,DL
DB00883,Isosorbide dinitrate,arterial dissection-lentiginosis syndrome,0.9992958307266236,DL
DB00883,Isosorbide dinitrate,"obsolete patella aplasia, coxa vara, and tarsal synostosis",0.9992386102676392,DL
DB00883,Isosorbide dinitrate,headache disorder,0.9992272853851318,DL
DB00883,Isosorbide dinitrate,benign prostatic hyperplasia (disease),0.9991248250007628,DL
DB00883,Isosorbide dinitrate,familial clubfoot due to 17q23.1q23.2 microduplication,0.9989652633666992,DL
DB00883,Isosorbide dinitrate,chromosome 17q23.1-q23.2 deletion syndrome,0.9989349246025084,DL
DB00883,Isosorbide dinitrate,coxopodopatellar syndrome,0.9989094734191896,DL
DB00883,Isosorbide dinitrate,idiopathic pulmonary arterial hypertension,0.9988738894462584,DL
DB00883,Isosorbide dinitrate,"pulmonary hypertension, primary",0.9988000392913818,DL
DB00883,Isosorbide dinitrate,pulmonary arterial hypertension associated with congenital heart disease,0.9987806677818298,DL
DB00883,Isosorbide dinitrate,trigeminal autonomic cephalalgia,0.9986616373062134,DL
DB00883,Isosorbide dinitrate,subarachnoid hemorrhage (disease),0.9986568689346312,DL
DB00883,Isosorbide dinitrate,pulmonary arterial hypertension associated with HIV infection,0.998641073703766,DL
DB00883,Isosorbide dinitrate,pulmonary arterial hypertension associated with chronic hemolytic anemia,0.998641073703766,DL
DB00883,Isosorbide dinitrate,pulmonary arterial hypertension associated with connective tissue disease,0.998641073703766,DL
DB00883,Isosorbide dinitrate,pulmonary arterial hypertension associated with schistosomiasis,0.998641073703766,DL
DB00883,Isosorbide dinitrate,pulmonary arteriovenous malformation (disease),0.99863201379776,DL
DB00883,Isosorbide dinitrate,idiopathic and/or familial pulmonary arterial hypertension,0.9985615611076356,DL
DB00883,Isosorbide dinitrate,genetic alopecia,0.9984775185585022,DL
DB00883,Isosorbide dinitrate,pseudopelade of Brocq,0.998465061187744,DL
DB00883,Isosorbide dinitrate,open-angle glaucoma,0.9984122514724731,DL
DB00883,Isosorbide dinitrate,primary hereditary glaucoma,0.9983787536621094,DL
DB00883,Isosorbide dinitrate,heritable pulmonary arterial hypertension,0.9981825351715088,DL
DB00883,Isosorbide dinitrate,migraine disorder,0.9981701374053956,DL
DB00883,Isosorbide dinitrate,gastrointestinal hamartoma,0.997884213924408,DL
DB00883,Isosorbide dinitrate,Moyomoya angiopathy,0.9977994561195374,DL
DB00887,Bumetanide,congestive heart failure,0.996086835861206,DL
DB00887,Bumetanide,acute pulmonary heart disease,0.9957650899887084,DL
DB00887,Bumetanide,acute urate nephropathy,0.9542796611785888,DL
DB00887,Bumetanide,primary hereditary glaucoma,0.9414242506027222,DL
DB00887,Bumetanide,chronic kidney disease,0.9348523616790771,DL
DB00887,Bumetanide,chronic pulmonary heart disease,0.9342553615570068,DL
DB00887,Bumetanide,open-angle glaucoma,0.9172261357307434,DL
DB00887,Bumetanide,end stage renal failure,0.9161280393600464,DL
DB00887,Bumetanide,hypoglycemia,0.9148393869400024,DL
DB00887,Bumetanide,nephrolithiasis,0.884327232837677,DL
DB00887,Bumetanide,myopathic intestinal pseudoobstruction,0.882655680179596,DL
DB00887,Bumetanide,unclassified intestinal pseudoobstruction,0.882655680179596,DL
DB00887,Bumetanide,"neuronal intestinal dysplasia, type B",0.8593356609344482,DL
DB00887,Bumetanide,intestinal obstruction,0.8156039118766785,DL
DB00887,Bumetanide,chronic renal failure syndrome,0.8040408492088318,DL
DB00887,Bumetanide,malignant hypertensive renal disease,0.7850924134254456,DL
DB00887,Bumetanide,malignant renovascular hypertension,0.7850924134254456,DL
DB00887,Bumetanide,early-onset familial noncirrhotic portal hypertension,0.7612810730934143,DL
DB00887,Bumetanide,hepatoportal sclerosis,0.7612810730934143,DL
DB00887,Bumetanide,hepatopulmonary syndrome,0.7612810730934143,DL
DB00887,Bumetanide,idiopathic copper-associated cirrhosis,0.7612810730934143,DL
DB00887,Bumetanide,primitive portal vein thrombosis,0.7612810730934143,DL
DB00887,Bumetanide,pulmonary hypertension owing to lung disease and/or hypoxia,0.7593692541122437,DL
DB00887,Bumetanide,pulmonary hypertension with unclear multifactorial mechanism,0.7593692541122437,DL
DB00887,Bumetanide,hyperplasia,0.7562823295593262,DL
DB00887,Bumetanide,familial visceral myopathy,0.7238867282867432,DL
DB00887,Bumetanide,Braddock syndrome,0.7205874919891357,DL
DB00887,Bumetanide,toxic diffuse goiter,0.7138524055480957,DL
DB00887,Bumetanide,"intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked",0.7130864858627319,DL
DB00887,Bumetanide,hypertensive disorder,0.7089112401008606,DL
DB00887,Bumetanide,heart failure,0.6845123767852783,DL
DB00887,Bumetanide,neuronal intestinal pseudoobstruction,0.6788245439529419,DL
DB00887,Bumetanide,thyroid gland disease,0.6680267453193665,DL
DB00887,Bumetanide,palmar fibromatosis,0.6667911410331726,DL
DB00887,Bumetanide,selective pituitary resistance to thyroid hormone,0.659110963344574,DL
DB00887,Bumetanide,urolithiasis,0.6463232040405273,DL
DB00887,Bumetanide,Ledderhose disease,0.646160364151001,DL
DB00887,Bumetanide,hepatic porphyria,0.6450538039207458,DL
DB00887,Bumetanide,ileus,0.617626965045929,DL
DB00887,Bumetanide,corneal pigmentation,0.6153913140296936,DL
DB00887,Bumetanide,thyroid crisis (disease),0.6145414113998413,DL
DB00887,Bumetanide,paratenonitis,0.6134840846061707,DL
DB00887,Bumetanide,obsolete functional visual loss,0.6125344634056091,DL
DB00887,Bumetanide,epidural abscess,0.6112368702888489,DL
DB00887,Bumetanide,open angle glaucoma,0.6109910607337952,DL
DB00887,Bumetanide,autonomic dysreflexia,0.6109848618507385,DL
DB00887,Bumetanide,infantile digital fibromatosis,0.6104756593704224,DL
DB00887,Bumetanide,urinary tract obstruction,0.6093007922172546,DL
DB00887,Bumetanide,ocular tuberculosis,0.6074717044830322,DL
DB00887,Bumetanide,obsolete breast fibroadenosis,0.6058840751647949,DL
DB00889,Granisetron,manic bipolar affective disorder,0.9962339997291564,DL
DB00889,Granisetron,Tourette syndrome,0.9951823353767396,DL
DB00889,Granisetron,acute contagious conjunctivitis,0.9948558807373048,DL
DB00889,Granisetron,angioedema,0.9936378598213196,DL
DB00889,Granisetron,allergic urticaria,0.9932077527046204,DL
DB00889,Granisetron,nephrogenic syndrome of inappropriate antidiuresis,0.9931780099868774,DL
DB00889,Granisetron,trichotillomania,0.9923273921012878,DL
DB00889,Granisetron,bronchitis,0.9917831420898438,DL
DB00889,Granisetron,cold urticaria,0.9910467267036438,DL
DB00889,Granisetron,conjunctivitis,0.9909434914588928,DL
DB00889,Granisetron,punctate epithelial keratoconjunctivitis,0.9832095503807068,DL
DB00889,Granisetron,anaphylaxis,0.982353687286377,DL
DB00889,Granisetron,common cold,0.9798977971076964,DL
DB00889,Granisetron,dysentery,0.9789719581604004,DL
DB00889,Granisetron,renin-angiotensin-aldosterone system-blocker-induced angioedema,0.9786713123321532,DL
DB00889,Granisetron,obsessive-compulsive disorder,0.978383481502533,DL
DB00889,Granisetron,acquired angioedema,0.9775526523590088,DL
DB00889,Granisetron,histrionic personality disorder (disease),0.9771869778633118,DL
DB00889,Granisetron,paranoid personality disorder,0.9771869778633118,DL
DB00889,Granisetron,schizoid personality disorder,0.9771869778633118,DL
DB00889,Granisetron,schizotypal personality disorder,0.9771869778633118,DL
DB00889,Granisetron,psychotic disorder,0.9770721793174744,DL
DB00889,Granisetron,bipolar disorder,0.9766098856925964,DL
DB00889,Granisetron,amebic dysentery,0.976414918899536,DL
DB00889,Granisetron,schizophreniform disorder,0.9748347401618958,DL
DB00889,Granisetron,fibromyalgia,0.9744093418121338,DL
DB00889,Granisetron,idiopathic granulomatous myositis,0.9734476208686828,DL
DB00889,Granisetron,myositis fibrosa,0.9734476208686828,DL
DB00889,Granisetron,food-dependent exercise-induced anaphylaxis,0.9733726382255554,DL
DB00889,Granisetron,tendinitis,0.972000002861023,DL
DB00889,Granisetron,keratoconjunctivitis,0.9699923992156982,DL
DB00889,Granisetron,recalcitrant atopic dermatitis,0.9693297743797302,DL
DB00889,Granisetron,bronchial disease,0.9691374897956848,DL
DB00889,Granisetron,"IgE responsiveness, atopic",0.9691337943077089,DL
DB00889,Granisetron,obstructive lung disease,0.9688904285430908,DL
DB00889,Granisetron,headache disorder,0.9684699773788452,DL
DB00889,Granisetron,Plasmodium falciparum malaria,0.9680436253547668,DL
DB00889,Granisetron,nephrogenic diabetes insipidus-intracranial calcification syndrome,0.9667311906814576,DL
DB00889,Granisetron,REM sleep behavior disorder,0.9654881358146667,DL
DB00889,Granisetron,major affective disorder,0.9650697112083436,DL
DB00889,Granisetron,psychosexual disorder,0.9633418321609496,DL
DB00889,Granisetron,cattle disease,0.9632816314697266,DL
DB00889,Granisetron,chronic wasting disease,0.9632120728492736,DL
DB00889,Granisetron,Angelucci syndrome,0.9618134498596193,DL
DB00889,Granisetron,cystitis,0.9618020057678224,DL
DB00889,Granisetron,chronic follicular conjunctivitis,0.9616177678108216,DL
DB00889,Granisetron,conjunctival folliculosis,0.9616177678108216,DL
DB00889,Granisetron,parasitic conjunctivitis,0.9616177678108216,DL
DB00889,Granisetron,serous conjunctivitis except viral,0.9616177678108216,DL
DB00889,Granisetron,rodent disease,0.9612746238708496,DL
DB00904,Ondansetron,nephrogenic syndrome of inappropriate antidiuresis,0.9865151047706604,DL
